Date,Value (kWh),day_of_week,notes,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
2019-03-13,0.742,2,weekday,13,74,72.1,63,73,69.5,63,100,91.5,81,25,12.8,0,29.8,29.6,29.5,0.0
2019-03-14,0.418,3,weekday,14,77,70.4,61,72,53.2,36,93,59.8,26,20,11.1,0,30.0,29.8,29.6,0.38
2019-03-15,0.299,4,weekday,15,64,58.1,50,39,33.8,30,52,40.6,28,21,13.6,6,30.2,30.2,30.0,0.0
2019-03-16,0.233,5,weekend,16,63,56.5,51,43,34.2,30,60,44.0,31,13,6.8,0,30.3,30.2,30.2,0.0
2019-03-17,0.2689999999999999,6,weekend,17,64,55.6,50,43,37.6,31,74,53.7,29,10,5.3,0,30.2,30.2,30.1,0.0
2019-03-18,0.299,0,weekday,18,70,57.1,46,43,39.7,35,83,57.0,29,15,5.9,0,30.2,30.1,30.1,0.0
2019-03-19,0.36,1,weekday,19,72,58.7,47,46,43.3,41,86,60.2,34,16,6.2,0,30.2,30.1,30.1,0.0
2019-03-20,0.363,2,weekday,20,75,61.3,47,50,45.7,39,97,62.5,29,9,2.8,0,30.2,30.1,30.0,0.0
2019-03-21,0.386235294,3,weekday,21,78,64.4,50,54,44.5,35,100,55.3,21,8,3.2,0,30.1,30.1,30.0,0.0
2019-03-22,0.395079696,4,weekday,22,81,66.0,51,58,48.7,42,100,59.4,28,15,5.1,0,30.1,30.0,29.9,0.0
2019-03-23,0.393164542,5,weekend,23,72,65.1,55,60,58.7,55,100,81.1,64,18,9.4,0,30.1,30.0,29.9,0.0
2019-03-24,0.264,6,weekend,24,80,69.0,57,67,64.3,57,100,85.9,62,13,7.3,0,30.0,30.0,29.9,0.0
2019-03-25,0.291,0,weekday,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0
2019-03-26,0.6970000000000001,1,weekday,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0
2019-03-27,2.015,2,weekday,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0
2019-03-28,0.375,3,weekday,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0
2019-03-29,0.3289999999999999,4,weekday,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0
2019-03-30,0.315,5,weekend,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03
2019-03-31,0.3229999999999999,6,weekend,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0
2019-04-01,0.278,4,weekday,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0
2019-04-02,0.428,0,weekday,2,71,54.7,38,47,40.6,36,97,65.4,30,14,4.1,0,30.2,30.1,30.0,0.0
2019-04-03,0.314,0,weekday,3,70,60.6,47,63,54.7,46,97,81.7,65,23,10.3,0,30.1,30.0,29.9,0.0
2019-04-04,0.298,3,weekday,4,83,72.3,64,73,69.0,64,100,90.5,63,14,7.7,0,29.9,29.9,29.8,0.34
2019-04-05,1.028,5,weekend,5,82,73.3,69,71,69.9,69,100,89.8,65,14,7.2,0,29.9,29.8,29.8,0.01
2019-04-06,0.612,1,weekday,6,83,73.6,70,73,71.0,69,100,92.0,63,16,11.3,5,29.8,29.8,29.7,0.0
2019-04-07,0.7829999999999999,3,weekday,7,75,69.3,63,73,68.0,63,100,95.4,84,18,9.5,0,29.8,29.8,29.6,0.02
2019-04-08,0.319,6,weekend,8,82,69.3,63,65,63.1,62,100,82.8,54,18,9.3,0,29.8,29.7,29.6,0.97
2019-04-09,0.645,2,weekday,9,89,74.0,62,64,58.6,49,100,65.6,28,10,3.7,0,29.8,29.8,29.7,0.01
2019-04-10,0.909,4,weekday,10,89,75.5,62,65,60.9,55,100,64.9,35,22,11.4,3,29.7,29.6,29.5,0.0
2019-04-11,0.966,0,weekday,11,77,72.3,66,70,65.9,52,100,80.8,60,20,8.5,0,29.7,29.6,29.4,0.0
2019-04-12,2.006,2,weekday,12,72,66.1,60,66,57.0,48,100,73.4,58,17,10.3,3,29.8,29.7,29.6,0.04
2019-04-13,0.4679999999999999,5,weekend,13,85,71.0,53,73,65.6,42,100,84.3,57,26,12.2,6,29.7,29.5,29.4,0.15
2019-04-14,0.466,6,weekend,14,72,58.0,48,47,42.4,39,80,58.6,32,22,11.4,0,29.9,29.8,29.7,0.19
2019-04-15,0.313,0,weekday,15,79,64.8,49,58,52.5,46,90,67.4,40,17,7.8,0,30.0,29.9,29.9,0.0
2019-04-16,0.312,1,weekday,16,80,70.5,60,66,62.7,57,90,77.6,54,20,13.0,5,30.0,29.9,29.9,0.0
2019-04-17,1.73,2,weekday,17,78,72.6,70,73,70.2,66,100,92.2,79,23,13.9,9,29.9,29.7,29.6,0.0
2019-04-18,1.3330000000000002,3,weekday,18,76,66.7,60,72,62.9,52,100,88.5,62,26,11.3,5,29.8,29.6,29.5,0.78
2019-04-19,0.405,4,weekday,19,74,64.4,56,51,45.6,39,75,53.3,28,28,13.2,5,30.0,29.9,29.8,0.76
2019-04-20,0.28,5,weekend,20,79,64.7,49,53,47.0,41,93,57.8,31,9,2.8,0,30.0,29.9,29.9,0.0
2019-04-21,0.286,6,weekend,21,81,68.7,54,63,57.8,52,97,71.4,41,21,11.4,0,29.9,29.9,29.9,0.0
2019-04-22,0.745,0,weekday,22,79,70.8,61,67,63.9,61,100,80.3,58,20,11.8,3,30.0,29.9,29.9,0.0
2019-04-23,0.71,1,weekday,23,77,71.1,68,70,68.4,67,100,91.4,74,16,8.7,0,30.0,29.9,29.8,0.0
2019-04-24,1.231,2,weekday,24,79,71.5,66,72,69.1,66,100,92.7,69,24,10.5,0,29.8,29.8,29.6,0.02
2019-04-25,2.037,3,weekday,25,84,72.0,64,71,62.4,57,100,75.4,40,16,8.4,0,29.9,29.7,29.6,0.07
2019-04-26,0.684,4,weekday,26,85,73.3,60,63,61.5,60,100,69.2,44,12,4.8,0,30.0,29.9,29.9,0.0
2019-04-27,0.382,5,weekend,27,84,74.5,65,66,61.8,58,93,66.5,41,20,9.1,0,29.9,29.8,29.8,0.0
2019-04-28,0.721,6,weekend,28,81,72.4,62,68,64.3,62,100,77.2,54,17,9.1,0,29.9,29.8,29.8,0.0
2019-04-29,1.064,0,weekday,29,85,77.5,69,74,70.8,65,93,80.7,57,21,12.8,5,29.9,29.8,29.8,0.0
2019-04-30,1.587,1,weekday,30,87,79.4,77,74,72.0,68,90,78.7,53,25,16.7,12,29.9,29.8,29.8,0.0
2019-05-01,1.094,5,weekend,1,86,79.5,76,74,71.9,70,87,78.0,63,21,15.5,10,29.9,29.8,29.8,0.0
2019-05-02,1.596,1,weekday,2,83,74.9,67,73,69.9,65,100,85.1,65,24,10.9,0,30.0,29.9,29.8,0.0
2019-05-03,0.416,1,weekday,3,77,73.5,69,73,71.3,68,100,92.9,82,21,9.1,0,29.9,29.8,29.7,0.45
2019-05-04,0.888,4,weekday,4,86,73.3,66,72,67.2,64,100,83.3,51,12,6.8,0,29.8,29.7,29.6,0.88
2019-05-05,0.614,6,weekend,5,85,74.5,65,68,65.3,61,100,75.0,51,12,6.8,0,29.8,29.8,29.7,0.0
2019-05-06,2.347,2,weekday,6,83,74.3,64,69,66.5,64,100,78.4,53,16,7.4,0,29.9,29.8,29.8,0.0
2019-05-07,0.7859999999999999,4,weekday,7,80,72.7,69,75,71.3,68,100,95.3,81,23,10.0,0,29.9,29.8,29.8,0.0
2019-05-08,1.3869999999999998,0,weekday,8,83,77.3,70,78,73.5,67,100,88.2,72,23,11.4,0,29.7,29.6,29.5,1.92
2019-05-09,1.865,3,weekday,9,89,78.2,68,78,74.9,68,100,90.1,65,39,10.8,0,29.7,29.7,29.6,0.08
2019-05-10,1.6,5,weekend,10,76,70.8,67,70,68.2,66,100,91.6,79,20,8.6,0,29.8,29.8,29.7,3.15
2019-05-11,1.904,1,weekday,11,76,71.4,68,72,70.4,67,100,96.8,85,13,6.4,0,29.8,29.7,29.6,0.0
2019-05-12,0.598,3,weekday,12,78,69.8,65,67,63.1,61,100,80.8,58,20,8.5,0,29.8,29.8,29.7,0.4
2019-05-13,0.63,0,weekday,13,84,72.1,59,66,61.4,58,100,72.5,42,13,5.8,0,29.9,29.8,29.8,0.0
2019-05-14,0.985,1,weekday,14,85,74.5,65,68,63.8,57,100,72.6,38,20,7.5,0,29.9,29.9,29.8,0.0
2019-05-15,0.98,2,weekday,15,85,75.9,68,69,65.5,63,97,72.4,48,15,6.7,0,29.9,29.9,29.9,0.0
2019-05-16,0.768,3,weekday,16,86,75.4,65,70,65.2,58,100,73.5,40,18,7.2,0,29.9,29.9,29.8,0.0
2019-05-17,0.883,4,weekday,17,86,77.1,66,74,71.5,66,100,83.9,65,23,11.3,0,29.8,29.8,29.7,0.0
2019-05-18,1.944,5,weekend,18,84,80.0,77,78,75.1,73,94,85.1,72,21,13.0,8,29.7,29.6,29.6,0.0
2019-05-19,1.435,6,weekend,19,91,82.8,79,78,77.1,76,97,84.1,61,18,9.2,5,29.8,29.7,29.6,0.09
2019-05-20,1.091,0,weekday,20,89,82.3,77,77,75.4,73,100,80.7,59,28,16.2,6,29.8,29.7,29.6,0.0
2019-05-21,1.442,1,weekday,21,88,83.1,79,78,74.7,73,88,76.1,63,28,16.0,9,29.6,29.6,29.5,0.0
2019-05-22,1.356,2,weekday,22,89,83.6,80,77,75.5,73,88,76.9,63,22,17.2,9,29.8,29.7,29.6,0.0
2019-05-23,1.69,3,vacation,23,87,82.3,78,79,75.6,74,90,80.3,67,24,17.5,12,29.9,29.9,29.8,0.0
2019-05-24,1.027,4,vacation,24,88,81.4,76,76,74.2,73,97,79.5,61,20,14.1,0,29.9,29.9,29.9,0.0
2019-05-25,0.263,5,vacation,25,89,81.5,74,76,73.8,70,97,78.5,55,18,11.9,0,30.0,29.9,29.9,0.0
2019-05-26,0.313,6,vacation,26,89,80.8,72,74,72.6,71,100,77.5,57,18,9.8,0,30.0,29.9,29.9,0.0
2019-05-27,0.265,0,vacation,27,91,82.0,74,73,69.7,62,93,68.5,39,18,9.4,0,29.9,29.8,29.7,0.0
2019-05-28,0.659,1,vacation,28,91,83.4,77,76,74.6,73,90,75.5,57,21,12.8,6,29.7,29.7,29.6,0.0
2019-05-29,0.664,2,vacation,29,84,80.2,77,73,71.0,70,88,74.2,63,12,8.0,3,29.7,29.7,29.6,0.0
2019-05-30,1.131,3,vacation,30,91,81.3,73,78,74.6,70,97,81.3,57,13,6.8,0,29.8,29.8,29.7,0.0
2019-05-31,1.015,4,vacation,31,92,80.9,73,79,75.3,72,100,84.2,58,15,4.8,0,29.9,29.8,29.8,0.06
2019-06-01,0.535,6,weekend,1,94,81.9,71,77,73.3,71,100,77.6,50,12,3.4,0,29.9,29.8,29.7,0.13
2019-06-02,0.5660000000000001,2,weekday,2,96,84.7,74,78,74.0,69,100,73.2,43,14,4.7,0,29.9,29.8,29.7,0.0
2019-06-03,1.802,2,weekday,3,94,84.1,74,77,72.9,69,100,71.9,47,15,5.3,0,29.9,29.8,29.8,0.0
2019-06-04,1.325,5,weekend,4,93,80.4,73,77,74.0,72,100,83.0,52,22,7.6,0,29.9,29.8,29.8,0.0
2019-06-05,1.308,0,weekday,5,79,75.4,73,78,75.1,73,100,99.1,90,25,12.9,5,29.8,29.7,29.6,0.74
2019-06-06,1.21,3,weekday,6,94,82.0,75,75,72.7,67,100,75.8,47,12,5.7,0,29.7,29.6,29.6,1.72
2019-06-07,0.6970000000000001,5,weekend,7,94,83.0,74,78,72.5,69,94,72.5,47,15,7.7,3,29.6,29.6,29.6,0.0
2019-06-08,3.716,1,weekday,8,94,83.8,73,75,71.8,70,93,69.2,47,12,5.2,0,29.7,29.6,29.6,0.0
2019-06-09,1.4169999999999998,4,weekday,9,95,84.8,74,76,74.2,72,97,72.3,49,13,5.5,0,29.9,29.8,29.7,0.0
2019-06-10,3.127,6,weekend,10,93,83.4,77,75,73.3,71,88,72.3,54,15,9.4,6,30.0,30.0,29.9,0.0
2019-06-11,1.351,2,weekday,11,88,79.0,73,71,65.0,61,85,63.4,48,12,7.4,0,30.0,29.9,29.9,0.0
2019-06-12,1.311,4,weekday,12,90,79.7,70,69,65.1,59,97,64.7,37,8,3.5,0,29.9,29.9,29.8,0.01
2019-06-13,1.203,3,weekday,13,91,81.0,72,70,66.2,61,90,63.0,40,10,5.8,0,30.0,29.9,29.9,0.0
2019-06-14,1.672,4,weekday,14,88,81.5,74,74,70.5,67,93,70.5,55,20,9.5,0,29.9,29.9,29.8,0.0
2019-06-15,2.52,5,weekend,15,93,85.3,78,79,75.0,72,90,72.4,53,15,10.3,5,29.9,29.8,29.8,0.0
2019-06-16,2.778,6,weekend,16,88,78.0,68,78,74.3,67,100,88.9,63,28,13.3,3,29.9,29.8,29.7,0.0
2019-06-17,0.772,0,weekday,17,89,76.8,68,75,71.3,68,100,84.6,59,12,6.2,0,29.8,29.8,29.7,1.51
2019-06-18,1.598,1,weekday,18,93,83.6,74,80,75.9,72,100,79.7,54,10,4.3,0,29.8,29.8,29.7,0.0
2019-06-19,1.611,2,weekday,19,96,86.0,79,79,77.0,76,97,75.5,54,14,8.1,5,29.8,29.7,29.6,0.0
2019-06-20,1.213,3,weekday,20,93,85.7,79,79,78.1,75,97,79.0,59,14,8.7,0,29.8,29.7,29.7,0.0
2019-06-21,1.77,4,weekday,21,93,86.7,82,81,79.3,77,94,79.5,59,18,12.0,7,29.8,29.8,29.7,0.0
2019-06-22,1.474,5,weekend,22,93,86.5,83,83,79.8,78,91,80.7,63,20,12.1,7,29.9,29.8,29.8,0.0
2019-06-23,1.349,6,weekend,23,93,87.5,82,81,79.1,78,89,76.7,66,18,13.8,9,29.8,29.8,29.7,0.02
2019-06-24,1.6840000000000002,0,weekday,24,88,78.0,68,80,72.8,68,100,85.2,61,25,9.9,0,29.9,29.8,29.7,0.88
2019-06-25,1.195,1,weekday,25,84,76.1,73,75,72.9,69,100,90.1,69,15,7.8,0,29.9,29.9,29.8,0.42
2019-06-26,0.933,2,weekday,26,86,79.9,73,81,76.5,72,100,89.6,74,15,7.7,0,30.0,30.0,29.9,0.3
2019-06-27,1.351,3,weekday,27,90,79.6,75,81,75.8,68,100,89.1,68,12,4.0,0,30.1,30.0,30.0,0.02
2019-06-28,0.994,4,weekday,28,92,78.5,71,78,73.2,65,100,85.7,55,24,4.3,0,30.0,30.0,29.9,0.08
2019-06-29,1.989,5,weekend,29,88,75.9,71,78,73.0,67,100,91.7,65,22,6.5,0,30.0,29.9,29.9,0.38
2019-06-30,0.346,6,weekend,30,86,77.9,71,74,71.8,68,100,82.8,55,9,3.4,0,30.0,29.9,29.8,0.8
2019-07-01,1.02,0,weekday,1,92,82.7,75,77,74.5,72,100,77.5,53,16,6.7,0,29.9,29.9,29.9,0.0
2019-07-02,0.892,3,weekday,2,89,81.1,74,78,75.7,71,100,84.3,65,21,8.3,0,29.9,29.9,29.8,0.0
2019-07-03,0.7959999999999999,3,weekday,3,88,80.9,74,79,76.4,74,100,87.0,70,16,6.9,0,29.9,29.8,29.8,0.13
2019-07-04,1.254,6,weekend,4,91,82.4,75,81,76.5,72,100,83.2,61,16,8.8,0,29.9,29.9,29.8,1.21
2019-07-05,1.625,1,weekday,5,95,85.3,79,79,77.0,72,100,78.5,49,12,6.5,0,30.0,29.9,29.9,0.0
2019-07-06,1.276,4,weekday,6,95,85.4,75,80,76.3,73,100,76.6,49,12,5.0,0,30.0,29.9,29.9,0.0
2019-07-07,1.35,6,weekend,7,96,86.0,77,79,77.0,74,100,76.2,49,13,4.8,0,29.9,29.9,29.8,0.0
2019-07-08,2.468333333,2,weekday,8,96,84.9,76,80,77.8,74,100,80.7,51,18,5.7,0,29.9,29.8,29.8,0.0
2019-07-09,1.346,5,weekend,9,96,86.8,80,79,75.5,69,96,71.6,43,12,5.4,0,29.9,29.8,29.8,0.31
2019-07-10,1.646,0,weekday,10,97,86.6,78,78,74.1,70,90,68.1,43,7,3.2,0,29.9,29.8,29.8,0.0
2019-07-11,2.024,3,weekday,11,96,86.8,77,77,73.9,71,84,66.4,49,15,6.3,0,29.9,29.8,29.7,0.0
2019-07-12,1.897,5,weekend,12,96,87.9,81,76,71.5,67,82,59.9,40,18,10.6,5,29.7,29.7,29.6,0.0
2019-07-13,1.33,5,weekend,13,92,83.4,78,76,72.7,67,90,70.7,54,25,12.6,5,29.7,29.6,29.6,0.0
2019-07-14,1.355,6,weekend,14,92,83.4,78,75,71.8,69,84,69.0,48,10,6.5,3,29.8,29.7,29.6,0.45
2019-07-15,1.54815,0,weekday,15,92,85.5,79,78,75.5,72,85,72.5,54,23,9.1,5,29.8,29.8,29.8,0.0
2019-07-16,1.952637902,1,weekday,16,96,86.6,81,78,75.4,71,91,71.0,49,20,9.2,3,29.9,29.9,29.8,0.0
2019-07-17,1.295,2,weekday,17,93,86.3,80,78,75.4,73,88,70.9,54,14,7.2,0,29.9,29.9,29.9,0.0
2019-07-18,1.736,3,weekday,18,96,86.3,76,77,73.6,71,94,67.8,44,14,7.7,0,29.9,29.9,29.8,0.21
2019-07-19,1.838,4,weekday,19,93,85.8,77,76,73.7,71,90,68.1,49,18,7.9,0,29.9,29.9,29.8,0.0
2019-07-20,1.873,5,weekend,20,95,85.7,77,77,74.6,70,90,70.5,44,21,8.4,0,29.9,29.8,29.8,0.0
2019-07-21,1.707,6,weekend,21,94,84.3,77,78,74.6,71,90,73.6,51,18,6.3,0,29.9,29.8,29.8,0.01
2019-07-22,1.912,0,weekday,22,95,85.5,79,77,74.4,70,90,70.5,47,9,4.0,0,29.9,29.9,29.8,0.0
2019-07-23,1.257,1,weekday,23,88,82.1,77,75,70.4,65,82,68.5,48,17,10.2,3,29.9,29.9,29.8,0.0
2019-07-24,1.069,2,weekday,24,88,78.8,69,66,60.5,56,78,55.5,36,17,10.0,3,30.0,29.9,29.9,0.0
2019-07-25,1.378,3,weekday,25,90,78.5,66,63,60.0,58,81,55.4,35,14,6.1,0,30.0,29.9,29.9,0.0
2019-07-26,1.109,4,weekday,26,93,81.5,69,72,65.0,62,84,59.9,36,14,6.9,0,30.0,30.0,29.9,0.0
2019-07-27,1.269,5,weekend,27,95,84.3,75,74,72.0,69,90,68.2,44,15,7.0,0,30.0,30.0,29.9,0.0
2019-07-28,1.291,6,weekend,28,90,83.3,76,75,72.4,68,91,70.6,55,17,7.6,0,30.0,30.0,29.9,0.0
2019-07-29,1.252,0,weekday,29,96,82.5,76,76,72.5,64,90,73.7,43,33,7.9,0,29.9,29.9,29.8,0.04
2019-07-30,1.3769999999999998,1,weekday,30,97,83.1,75,76,73.2,68,91,74.4,39,28,8.0,0,29.9,29.9,29.8,0.42
2019-07-31,1.68,2,weekday,31,95,84.0,74,77,73.1,70,94,71.7,46,12,5.9,0,30.0,29.9,29.8,0.01
2019-08-01,1.601,1,weekday,1,95,85.3,76,75,72.9,71,91,68.1,47,10,4.3,0,29.9,29.9,29.8,0.0
2019-08-02,1.692,4,weekday,2,96,86.2,77,75,72.2,69,90,65.0,43,10,3.6,0,29.9,29.8,29.8,0.0
2019-08-03,1.372,4,weekday,3,94,85.4,79,75,73.3,70,84,67.8,46,9,3.7,0,29.9,29.8,29.8,0.0
2019-08-04,1.298,0,weekday,4,93,84.6,79,76,73.1,71,88,69.3,52,18,6.2,0,29.9,29.8,29.8,0.0
2019-08-05,1.71,2,weekday,5,95,86.1,77,76,73.5,71,90,67.5,49,13,4.7,0,29.9,29.8,29.8,0.13
2019-08-06,1.699,5,weekend,6,97,87.0,77,77,73.8,71,90,66.7,43,16,5.4,0,29.9,29.8,29.8,0.0
2019-08-07,1.7080000000000002,0,weekday,7,98,88.3,81,77,73.5,67,85,64.2,36,12,6.5,0,29.9,29.8,29.7,0.0
2019-08-08,2.013,3,weekday,8,99,88.8,81,77,74.5,69,85,64.8,39,15,7.4,0,29.9,29.8,29.8,0.0
2019-08-09,1.991,6,weekend,9,99,88.7,82,77,74.0,69,85,64.2,39,12,7.5,3,29.9,29.8,29.8,0.0
2019-08-10,0.738,1,weekday,10,100,88.2,77,77,74.0,69,90,65.1,37,13,5.9,0,29.9,29.8,29.8,0.0
2019-08-11,0.727,4,weekday,11,100,88.8,81,77,74.9,69,85,65.3,37,15,6.6,0,29.9,29.8,29.8,0.0
2019-08-12,2.025,6,weekend,12,100,89.6,82,77,74.3,67,85,63.0,34,16,7.3,0,29.9,29.8,29.7,0.0
2019-08-13,1.901,1,weekday,13,101,90.0,81,77,73.6,66,85,61.2,32,16,6.4,0,29.8,29.8,29.7,0.0
2019-08-14,2.093,2,weekday,14,101,87.7,80,78,74.8,71,90,67.8,38,24,6.7,0,29.9,29.8,29.7,0.0
2019-08-15,3.173,3,weekday,15,98,85.9,78,75,73.2,70,87,68.1,42,14,4.8,0,29.9,29.8,29.8,0.0
2019-08-16,3.644,4,weekday,16,97,85.5,78,77,74.7,73,90,71.4,46,17,6.2,0,29.9,29.8,29.7,0.0
2019-08-17,1.354,5,weekend,17,98,87.0,81,77,74.7,71,85,67.7,43,16,8.1,0,29.8,29.8,29.7,0.0
2019-08-18,1.6769999999999998,6,weekend,18,97,87.9,79,79,75.1,72,88,67.3,46,15,8.3,0,29.8,29.8,29.7,0.0
2019-08-19,1.479,0,weekday,19,97,87.0,78,78,75.1,71,93,69.4,43,17,7.1,0,29.9,29.9,29.8,0.05
2019-08-20,1.62,1,weekday,20,92,84.3,77,77,74.3,70,90,72.8,50,10,4.5,0,29.9,29.9,29.9,0.0
2019-08-21,3.018,2,weekday,21,96,85.6,77,76,72.5,67,94,67.4,40,13,4.4,0,29.9,29.9,29.8,0.09
2019-08-22,1.6980000000000002,3,weekday,22,95,85.6,76,76,73.4,70,94,68.3,44,17,7.8,0,29.9,29.8,29.8,0.0
2019-08-23,1.612,4,weekday,23,91,82.3,77,77,74.9,72,94,79.0,53,15,6.9,0,29.8,29.8,29.7,0.02
2019-08-24,0.935,5,weekend,24,94,84.0,77,76,73.8,71,90,72.8,49,12,5.8,0,29.8,29.8,29.7,0.16
2019-08-25,2.34,6,weekend,25,95,82.3,77,77,75.7,74,94,81.4,54,15,6.4,0,29.8,29.7,29.7,0.01
2019-08-26,1.381,0,weekday,26,96,85.8,79,79,76.1,72,94,74.7,46,13,6.6,0,29.7,29.7,29.6,1.5
2019-08-27,1.742,1,weekday,27,97,87.0,80,78,75.3,70,87,69.7,43,18,6.4,0,29.9,29.8,29.7,0.0
2019-08-28,1.369,2,weekday,28,95,82.1,74,79,74.1,69,94,78.5,49,23,4.8,0,29.9,29.9,29.8,0.0
2019-08-29,2.004,3,weekday,29,93,82.9,74,77,73.0,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29
2019-08-30,1.135,4,weekday,30,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17
2019-08-31,2.019,5,weekend,31,95,83.8,75,75,72.5,70,88,70.2,44,20,6.1,0,29.9,29.9,29.8,0.0
2019-09-01,1.372,2,weekday,1,99,86.1,77,75,69.5,59,88,61.6,26,14,6.1,0,29.9,29.9,29.8,0.0
2019-09-02,3.1060000000000003,5,weekend,2,98,85.5,75,72,67.3,62,87,57.5,30,15,6.8,0,29.9,29.9,29.8,0.0
2019-09-03,2.77,5,weekend,3,97,85.4,76,72,69.4,67,79,60.6,37,17,7.2,0,29.9,29.8,29.8,0.0
2019-09-04,2.727,1,weekday,4,98,86.4,77,74,70.1,66,84,61.1,36,15,7.4,0,29.9,29.9,29.8,0.0
2019-09-05,1.958,3,weekday,5,99,86.5,75,74,68.4,63,90,58.6,30,8,3.9,0,30.0,29.9,29.9,0.0
2019-09-06,1.616,6,weekend,6,98,86.1,77,76,69.8,63,90,61.9,32,9,5.1,0,30.0,29.9,29.8,0.0
2019-09-07,2.318,1,weekday,7,98,85.0,75,74,70.8,64,87,65.5,33,15,5.2,0,29.9,29.9,29.8,0.0
2019-09-08,2.185,4,weekday,8,97,84.5,71,75,70.8,65,93,66.1,36,15,5.5,0,29.9,29.9,29.8,0.0
2019-09-09,1.467,0,weekday,9,96,84.6,75,75,71.5,67,90,67.4,41,17,7.7,0,29.9,29.9,29.8,0.0
2019-09-10,2.402,2,weekday,10,92,81.9,76,76,73.6,68,94,77.4,50,14,6.1,0,30.0,29.9,29.9,0.0
2019-09-11,0.838,5,weekend,11,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30.0,30.0,29.9,1.63
2019-09-12,1.203,0,weekday,12,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30.0,29.9,29.9,0.05
2019-09-13,1.215,4,weekday,13,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30.0,29.9,29.9,0.05
2019-09-14,0.7490000000000001,5,weekend,14,96,84.3,75,71,68.8,62,85,63.2,36,16,7.2,0,30.0,29.9,29.9,0.0
2019-09-15,1.791,6,weekend,15,96,83.5,75,73,69.7,65,87,65.9,37,13,6.0,0,29.9,29.9,29.8,0.0
2019-09-16,1.364,0,weekday,16,94,81.4,75,74,71.5,68,91,73.8,43,25,9.5,0,29.9,29.8,29.8,0.0
2019-09-17,1.361,1,weekday,17,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05
2019-09-18,0.889,2,weekday,18,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15
2019-09-19,1.109,3,weekday,19,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39
2019-09-20,0.778,4,weekday,20,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21
2019-09-21,1.154,5,weekend,21,90,81.5,75,76,73.0,70,94,77.0,54,18,10.2,3,30.0,29.9,29.9,0.88
2019-09-22,1.6969999999999998,6,weekend,22,89,81.0,75,77,74.8,73,96,82.1,65,20,7.5,0,29.9,29.9,29.9,0.0
2019-09-23,1.287,0,weekday,23,89,81.2,76,78,75.7,72,97,84.2,59,16,5.5,0,29.9,29.9,29.8,0.0
2019-09-24,1.974,1,weekday,24,90,81.0,73,75,71.3,68,94,74.6,48,14,5.9,0,29.9,29.8,29.8,0.26
2019-09-25,1.378,2,weekday,25,91,80.3,72,73,70.6,69,93,74.2,48,15,5.7,0,29.8,29.8,29.7,0.0
2019-09-26,1.537,3,weekday,26,91,79.8,72,73,69.8,65,93,74.0,42,12,4.7,0,29.8,29.8,29.7,0.0
2019-09-27,3.274,4,weekday,27,85,78.4,73,77,74.1,71,94,86.9,74,16,6.2,0,29.8,29.8,29.7,0.0
2019-09-28,1.318,5,weekend,28,90,82.7,75,76,73.8,71,94,76.0,55,16,8.8,0,29.9,29.8,29.7,0.28
2019-09-29,2.192,6,weekend,29,90,83.1,77,76,73.8,71,90,74.2,55,16,10.0,3,29.9,29.9,29.9,0.0
2019-09-30,1.719,0,weekday,30,91,83.5,77,78,75.0,72,94,76.8,55,15,10.0,3,29.9,29.9,29.8,0.0
2019-10-01,1.421,3,weekday,1,91,81.8,75,76,73.1,69,94,76.8,52,15,8.0,0,29.9,29.9,29.8,0.0
2019-10-02,1.457,6,weekend,2,92,81.6,74,76,72.9,69,97,77.0,52,14,5.9,0,29.9,29.9,29.8,0.0
2019-10-03,1.519,6,weekend,3,92,80.8,75,76,72.0,69,94,76.5,50,16,6.2,0,29.9,29.9,29.8,0.0
